Time,Fixed-Point-Operation,Edge,Label,Old Bound,New Bound,Occurred Due To,Clause-1,Clause-2,Clause-3,Clause-4
0,0,"('aaa', 'minor')",triage_category,"[0.0,1.0]","[1.0,1.0]",graph-attribute-fact,,,,
0,0,"('aaa', '0')",medevac_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('aaa', '0')",evac_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('aaa', '0')",resupply_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('aaa', '1')",medevac_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('aaa', '1')",evac_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('aaa', '1')",resupply_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('aaa', '2')",medevac_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('aaa', '2')",evac_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('aaa', '2')",resupply_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('aaa', '3')",medevac_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('aaa', '3')",evac_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('aaa', '3')",resupply_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('aaa', '4')",medevac_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('aaa', '4')",evac_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('aaa', '4')",resupply_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('aaa', '5')",medevac_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('aaa', '5')",evac_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('aaa', '5')",resupply_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('aaa', '6')",medevac_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('aaa', '6')",evac_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('aaa', '6')",resupply_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,1,"('aaa', '5')",medevac_priority,"[0.0,0.0]","[1.0,1.0]",rule_22,"[('aaa', 'minor')]",['minor'],"[('aaa', '5')]",['5']
0,1,"('aaa', '2')",evac_priority,"[0.0,0.0]","[1.0,1.0]",rule_25,"[('aaa', 'minor')]",['minor'],"[('aaa', '2')]",['2']
0,1,"('aaa', '2')",resupply_priority,"[0.0,0.0]","[1.0,1.0]",rule_31,"[('aaa', 'minor')]",['minor'],"[('aaa', '2')]",['2']
