Time,Fixed-Point-Operation,Edge,Label,Old Bound,New Bound,Occurred Due To,Clause-1,Clause-2,Clause-3,Clause-4
0,0,"('Jo', 'minor')",triage_category,"[0.0,1.0]","[1.0,1.0]",graph-attribute-fact,,,,
0,0,"('Jo', '0')",medevac_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('Jo', '0')",evac_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('Jo', '0')",resupply_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('Jo', '1')",medevac_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('Jo', '1')",evac_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('Jo', '1')",resupply_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('Jo', '2')",medevac_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('Jo', '2')",evac_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('Jo', '2')",resupply_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('Jo', '3')",medevac_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('Jo', '3')",evac_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('Jo', '3')",resupply_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('Jo', '4')",medevac_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('Jo', '4')",evac_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('Jo', '4')",resupply_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('Jo', '5')",medevac_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('Jo', '5')",evac_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('Jo', '5')",resupply_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('Jo', '6')",medevac_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('Jo', '6')",evac_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,0,"('Jo', '6')",resupply_priority,"[0.0,1.0]","[0.0,0.0]",graph-attribute-fact,,,,
0,1,"('Jo', '5')",medevac_priority,"[0.0,0.0]","[1.0,1.0]",rule_22,"[('Jo', 'minor')]",['minor'],"[('Jo', '5')]",['5']
0,1,"('Jo', '2')",evac_priority,"[0.0,0.0]","[1.0,1.0]",rule_25,"[('Jo', 'minor')]",['minor'],"[('Jo', '2')]",['2']
0,1,"('Jo', '2')",resupply_priority,"[0.0,0.0]","[1.0,1.0]",rule_31,"[('Jo', 'minor')]",['minor'],"[('Jo', '2')]",['2']
